train_loss,valid_loss
1.9056262378920568,0.5287025658147676
0.7250728915733723,0.398564565221646
0.5341633687265923,0.32424826246819327
0.4327188770716742,0.2764212459857975
0.36482878499776195,0.2809135079117758
